sourcetype,"_raw",host,source,index
"octopus:task","{""Id"":""ServerTasks-293"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.94 to Development"",""Arguments"":{""DeploymentId"":""deployments-131""},""State"":""Success"",""Completed"":""Thursday, June 11, 2015 7:04 AM"",""QueueTime"":""2015-06-10T21:04:43.169+00:00"",""StartTime"":""2015-06-10T21:04:44.216+00:00"",""LastUpdatedTime"":""2015-06-10T21:04:48.201+00:00"",""CompletedTime"":""2015-06-10T21:04:48.201+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-293"",""Web"":""/app#/tasks/ServerTasks-293"",""Raw"":""/api/tasks/ServerTasks-293/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-293"",""Cancel"":""/api/tasks/ServerTasks-293/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-293/queued-behind"",""Details"":""/api/tasks/ServerTasks-293/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-293"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-294"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.95 to Development"",""Arguments"":{""DeploymentId"":""deployments-132""},""State"":""Success"",""Completed"":""Thursday, June 11, 2015 7:06 AM"",""QueueTime"":""2015-06-10T21:06:31.742+00:00"",""StartTime"":""2015-06-10T21:06:32.492+00:00"",""LastUpdatedTime"":""2015-06-10T21:06:37.070+00:00"",""CompletedTime"":""2015-06-10T21:06:37.070+00:00"",""Duration"":""5 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-294"",""Web"":""/app#/tasks/ServerTasks-294"",""Raw"":""/api/tasks/ServerTasks-294/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-294"",""Cancel"":""/api/tasks/ServerTasks-294/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-294/queued-behind"",""Details"":""/api/tasks/ServerTasks-294/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-294"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-300"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.96 to Development"",""Arguments"":{""DeploymentId"":""deployments-133""},""State"":""Success"",""Completed"":""Thursday, June 11, 2015 5:36 PM"",""QueueTime"":""2015-06-11T07:36:26.021+00:00"",""StartTime"":""2015-06-11T07:36:26.724+00:00"",""LastUpdatedTime"":""2015-06-11T07:36:32.115+00:00"",""CompletedTime"":""2015-06-11T07:36:32.115+00:00"",""Duration"":""5 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-300"",""Web"":""/app#/tasks/ServerTasks-300"",""Raw"":""/api/tasks/ServerTasks-300/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-300"",""Cancel"":""/api/tasks/ServerTasks-300/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-300/queued-behind"",""Details"":""/api/tasks/ServerTasks-300/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-300"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-354"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.97 to Development"",""Arguments"":{""DeploymentId"":""deployments-134""},""State"":""Success"",""Completed"":""Tuesday, June 16, 2015 7:30 AM"",""QueueTime"":""2015-06-15T21:30:28.462+00:00"",""StartTime"":""2015-06-15T21:30:29.368+00:00"",""LastUpdatedTime"":""2015-06-15T21:30:33.790+00:00"",""CompletedTime"":""2015-06-15T21:30:33.790+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-354"",""Web"":""/app#/tasks/ServerTasks-354"",""Raw"":""/api/tasks/ServerTasks-354/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-354"",""Cancel"":""/api/tasks/ServerTasks-354/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-354/queued-behind"",""Details"":""/api/tasks/ServerTasks-354/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-354"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-355"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.98 to Development"",""Arguments"":{""DeploymentId"":""deployments-135""},""State"":""Success"",""Completed"":""Tuesday, June 16, 2015 7:30 AM"",""QueueTime"":""2015-06-15T21:30:39.916+00:00"",""StartTime"":""2015-06-15T21:30:40.510+00:00"",""LastUpdatedTime"":""2015-06-15T21:30:44.010+00:00"",""CompletedTime"":""2015-06-15T21:30:44.010+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-355"",""Web"":""/app#/tasks/ServerTasks-355"",""Raw"":""/api/tasks/ServerTasks-355/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-355"",""Cancel"":""/api/tasks/ServerTasks-355/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-355/queued-behind"",""Details"":""/api/tasks/ServerTasks-355/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-355"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-368"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.99 to Development"",""Arguments"":{""DeploymentId"":""deployments-136""},""State"":""Success"",""Completed"":""Wednesday, June 17, 2015 5:03 PM"",""QueueTime"":""2015-06-17T07:03:26.128+00:00"",""StartTime"":""2015-06-17T07:03:26.847+00:00"",""LastUpdatedTime"":""2015-06-17T07:03:32.988+00:00"",""CompletedTime"":""2015-06-17T07:03:32.988+00:00"",""Duration"":""6 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-368"",""Web"":""/app#/tasks/ServerTasks-368"",""Raw"":""/api/tasks/ServerTasks-368/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-368"",""Cancel"":""/api/tasks/ServerTasks-368/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-368/queued-behind"",""Details"":""/api/tasks/ServerTasks-368/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-368"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-369"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.100 to Development"",""Arguments"":{""DeploymentId"":""deployments-137""},""State"":""Success"",""Completed"":""Wednesday, June 17, 2015 5:03 PM"",""QueueTime"":""2015-06-17T07:03:34.097+00:00"",""StartTime"":""2015-06-17T07:03:34.831+00:00"",""LastUpdatedTime"":""2015-06-17T07:03:38.301+00:00"",""CompletedTime"":""2015-06-17T07:03:38.301+00:00"",""Duration"":""3 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-369"",""Web"":""/app#/tasks/ServerTasks-369"",""Raw"":""/api/tasks/ServerTasks-369/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-369"",""Cancel"":""/api/tasks/ServerTasks-369/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-369/queued-behind"",""Details"":""/api/tasks/ServerTasks-369/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-369"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-372"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 7:45 AM"",""QueueTime"":""2015-06-17T21:45:55.177+00:00"",""StartTime"":""2015-06-17T21:45:55.474+00:00"",""LastUpdatedTime"":""2015-06-17T21:45:56.428+00:00"",""CompletedTime"":""2015-06-17T21:45:56.428+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-372"",""Web"":""/app#/tasks/ServerTasks-372"",""Raw"":""/api/tasks/ServerTasks-372/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-372"",""Cancel"":""/api/tasks/ServerTasks-372/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-372/queued-behind"",""Details"":""/api/tasks/ServerTasks-372/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-372"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-373"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.100 to UAT"",""Arguments"":{""DeploymentId"":""deployments-138""},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 7:49 AM"",""QueueTime"":""2015-06-17T21:49:47.132+00:00"",""StartTime"":""2015-06-17T21:49:47.570+00:00"",""LastUpdatedTime"":""2015-06-17T21:49:51.258+00:00"",""CompletedTime"":""2015-06-17T21:49:51.258+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-373"",""Web"":""/app#/tasks/ServerTasks-373"",""Raw"":""/api/tasks/ServerTasks-373/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-373"",""Cancel"":""/api/tasks/ServerTasks-373/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-373/queued-behind"",""Details"":""/api/tasks/ServerTasks-373/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-373"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-374"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.100 to Production"",""Arguments"":{""DeploymentId"":""deployments-139""},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 7:49 AM"",""QueueTime"":""2015-06-17T21:49:55.991+00:00"",""StartTime"":""2015-06-17T21:49:56.351+00:00"",""LastUpdatedTime"":""2015-06-17T21:49:59.617+00:00"",""CompletedTime"":""2015-06-17T21:49:59.617+00:00"",""Duration"":""3 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-374"",""Web"":""/app#/tasks/ServerTasks-374"",""Raw"":""/api/tasks/ServerTasks-374/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-374"",""Cancel"":""/api/tasks/ServerTasks-374/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-374/queued-behind"",""Details"":""/api/tasks/ServerTasks-374/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-374"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-375"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 8:01 AM"",""QueueTime"":""2015-06-17T22:01:12.691+00:00"",""StartTime"":""2015-06-17T22:01:12.832+00:00"",""LastUpdatedTime"":""2015-06-17T22:01:13.456+00:00"",""CompletedTime"":""2015-06-17T22:01:13.456+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-375"",""Web"":""/app#/tasks/ServerTasks-375"",""Raw"":""/api/tasks/ServerTasks-375/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-375"",""Cancel"":""/api/tasks/ServerTasks-375/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-375/queued-behind"",""Details"":""/api/tasks/ServerTasks-375/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-375"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-376"",""Name"":""Delete"",""Description"":""Delete: john.clever (users-33)"",""Arguments"":{""DocumentId"":""users-33""},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 8:04 AM"",""QueueTime"":""2015-06-17T22:04:42.668+00:00"",""StartTime"":""2015-06-17T22:04:43.043+00:00"",""LastUpdatedTime"":""2015-06-17T22:04:43.402+00:00"",""CompletedTime"":""2015-06-17T22:04:43.402+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-376"",""Web"":""/app#/tasks/ServerTasks-376"",""Raw"":""/api/tasks/ServerTasks-376/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-376"",""Cancel"":""/api/tasks/ServerTasks-376/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-376/queued-behind"",""Details"":""/api/tasks/ServerTasks-376/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-376"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-380"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 12:02 PM"",""QueueTime"":""2015-06-18T02:02:45.653+00:00"",""StartTime"":""2015-06-18T02:02:45.809+00:00"",""LastUpdatedTime"":""2015-06-18T02:02:46.481+00:00"",""CompletedTime"":""2015-06-18T02:02:46.481+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-380"",""Web"":""/app#/tasks/ServerTasks-380"",""Raw"":""/api/tasks/ServerTasks-380/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-380"",""Cancel"":""/api/tasks/ServerTasks-380/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-380/queued-behind"",""Details"":""/api/tasks/ServerTasks-380/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-380"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-386"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Thursday, June 18, 2015 4:03 PM"",""QueueTime"":""2015-06-18T06:03:49.507+00:00"",""StartTime"":""2015-06-18T06:03:49.789+00:00"",""LastUpdatedTime"":""2015-06-18T06:03:50.446+00:00"",""CompletedTime"":""2015-06-18T06:03:50.446+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-386"",""Web"":""/app#/tasks/ServerTasks-386"",""Raw"":""/api/tasks/ServerTasks-386/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-386"",""Cancel"":""/api/tasks/ServerTasks-386/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-386/queued-behind"",""Details"":""/api/tasks/ServerTasks-386/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-386"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-389"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Friday, June 19, 2015 7:35 AM"",""QueueTime"":""2015-06-18T21:35:51.362+00:00"",""StartTime"":""2015-06-18T21:35:51.565+00:00"",""LastUpdatedTime"":""2015-06-18T21:35:52.441+00:00"",""CompletedTime"":""2015-06-18T21:35:52.441+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-389"",""Web"":""/app#/tasks/ServerTasks-389"",""Raw"":""/api/tasks/ServerTasks-389/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-389"",""Cancel"":""/api/tasks/ServerTasks-389/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-389/queued-behind"",""Details"":""/api/tasks/ServerTasks-389/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-389"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-391"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Friday, June 19, 2015 10:51 AM"",""QueueTime"":""2015-06-19T00:51:51.494+00:00"",""StartTime"":""2015-06-19T00:51:52.494+00:00"",""LastUpdatedTime"":""2015-06-19T00:51:58.135+00:00"",""CompletedTime"":""2015-06-19T00:51:58.135+00:00"",""Duration"":""6 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-391"",""Web"":""/app#/tasks/ServerTasks-391"",""Raw"":""/api/tasks/ServerTasks-391/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-391"",""Cancel"":""/api/tasks/ServerTasks-391/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-391/queued-behind"",""Details"":""/api/tasks/ServerTasks-391/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-391"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-394"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Friday, June 19, 2015 5:20 PM"",""QueueTime"":""2015-06-19T07:20:50.556+00:00"",""StartTime"":""2015-06-19T07:20:50.806+00:00"",""LastUpdatedTime"":""2015-06-19T07:20:51.509+00:00"",""CompletedTime"":""2015-06-19T07:20:51.509+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-394"",""Web"":""/app#/tasks/ServerTasks-394"",""Raw"":""/api/tasks/ServerTasks-394/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-394"",""Cancel"":""/api/tasks/ServerTasks-394/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-394/queued-behind"",""Details"":""/api/tasks/ServerTasks-394/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-394"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-397"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Saturday, June 20, 2015 7:20 AM"",""QueueTime"":""2015-06-19T21:20:00.394+00:00"",""StartTime"":""2015-06-19T21:20:00.582+00:00"",""LastUpdatedTime"":""2015-06-19T21:20:02.564+00:00"",""CompletedTime"":""2015-06-19T21:20:02.564+00:00"",""Duration"":""2 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-397"",""Web"":""/app#/tasks/ServerTasks-397"",""Raw"":""/api/tasks/ServerTasks-397/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-397"",""Cancel"":""/api/tasks/ServerTasks-397/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-397/queued-behind"",""Details"":""/api/tasks/ServerTasks-397/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-397"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-399"",""Name"":""Backup"",""Description"":""Scheduled database backup"",""Arguments"":{},""State"":""Success"",""Completed"":""Saturday, June 20, 2015 8:34 AM"",""QueueTime"":""2015-06-19T22:34:38.457+00:00"",""StartTime"":""2015-06-19T22:34:38.770+00:00"",""LastUpdatedTime"":""2015-06-19T22:34:39.630+00:00"",""CompletedTime"":""2015-06-19T22:34:39.630+00:00"",""Duration"":""less than a second"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":true,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-399"",""Web"":""/app#/tasks/ServerTasks-399"",""Raw"":""/api/tasks/ServerTasks-399/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-399"",""Cancel"":""/api/tasks/ServerTasks-399/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-399/queued-behind"",""Details"":""/api/tasks/ServerTasks-399/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-399"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-400"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.101 to Development"",""Arguments"":{""DeploymentId"":""deployments-140""},""State"":""Success"",""Completed"":""Saturday, June 20, 2015 8:44 AM"",""QueueTime"":""2015-06-19T22:44:52.280+00:00"",""StartTime"":""2015-06-19T22:44:52.921+00:00"",""LastUpdatedTime"":""2015-06-19T22:44:57.359+00:00"",""CompletedTime"":""2015-06-19T22:44:57.359+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-400"",""Web"":""/app#/tasks/ServerTasks-400"",""Raw"":""/api/tasks/ServerTasks-400/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-400"",""Cancel"":""/api/tasks/ServerTasks-400/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-400/queued-behind"",""Details"":""/api/tasks/ServerTasks-400/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-400"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:task","{""Id"":""ServerTasks-401"",""Name"":""Deploy"",""Description"":""Deploy Ramona's Web Site release 0.0.101 to UAT"",""Arguments"":{""DeploymentId"":""deployments-141""},""State"":""Success"",""Completed"":""Saturday, June 20, 2015 8:45 AM"",""QueueTime"":""2015-06-19T22:45:01.343+00:00"",""StartTime"":""2015-06-19T22:45:01.640+00:00"",""LastUpdatedTime"":""2015-06-19T22:45:05.609+00:00"",""CompletedTime"":""2015-06-19T22:45:05.609+00:00"",""Duration"":""4 seconds"",""ErrorMessage"":"""",""HasBeenPickedUpByProcessor"":true,""IsCompleted"":true,""FinishedSuccessfully"":true,""HasPendingInterruptions"":false,""CanRerun"":false,""HasWarningsOrErrors"":false,""Links"":{""Self"":""/api/tasks/ServerTasks-401"",""Web"":""/app#/tasks/ServerTasks-401"",""Raw"":""/api/tasks/ServerTasks-401/raw"",""Rerun"":""/api/tasks/rerun/ServerTasks-401"",""Cancel"":""/api/tasks/ServerTasks-401/cancel"",""QueuedBehind"":""/api/tasks/ServerTasks-401/queued-behind"",""Details"":""/api/tasks/ServerTasks-401/details{?verbose}"",""Artifacts"":""/api/artifacts?regarding=ServerTasks-401"",""Interruptions"":""/api/tasks""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
