sourcetype,"_raw",host,source,index
"octopus:release","{""Id"":""releases-36"",""Assembled"":""2015-06-01T10:17:11.451+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.6"",""LastModifiedOn"":""2015-06-01T10:17:11.483+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-36"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-36/progression"",""Deployments"":""/api/releases/releases-36/deployments"",""DeploymentTemplate"":""/api/releases/releases-36/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-36"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-36"",""SnapshotVariables"":""/api/releases/releases-36/snapshot-variables"",""Defects"":""/api/releases/releases-36/defects"",""ReportDefect"":""/api/releases/releases-36/defects"",""ResolveDefect"":""/api/releases/releases-36/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-37"",""Assembled"":""2015-06-01T12:12:28.630+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.71"",""LastModifiedOn"":""2015-06-01T12:12:28.661+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-37"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-37/progression"",""Deployments"":""/api/releases/releases-37/deployments"",""DeploymentTemplate"":""/api/releases/releases-37/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-37"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-37"",""SnapshotVariables"":""/api/releases/releases-37/snapshot-variables"",""Defects"":""/api/releases/releases-37/defects"",""ReportDefect"":""/api/releases/releases-37/defects"",""ResolveDefect"":""/api/releases/releases-37/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-38"",""Assembled"":""2015-06-02T06:53:03.768+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.72"",""LastModifiedOn"":""2015-06-02T06:53:03.768+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-38"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-38/progression"",""Deployments"":""/api/releases/releases-38/deployments"",""DeploymentTemplate"":""/api/releases/releases-38/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-38"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-38"",""SnapshotVariables"":""/api/releases/releases-38/snapshot-variables"",""Defects"":""/api/releases/releases-38/defects"",""ReportDefect"":""/api/releases/releases-38/defects"",""ResolveDefect"":""/api/releases/releases-38/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-39"",""Assembled"":""2015-06-03T07:31:47.011+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.73"",""LastModifiedOn"":""2015-06-03T07:31:47.027+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-39"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-39/progression"",""Deployments"":""/api/releases/releases-39/deployments"",""DeploymentTemplate"":""/api/releases/releases-39/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-39"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-39"",""SnapshotVariables"":""/api/releases/releases-39/snapshot-variables"",""Defects"":""/api/releases/releases-39/defects"",""ReportDefect"":""/api/releases/releases-39/defects"",""ResolveDefect"":""/api/releases/releases-39/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-40"",""Assembled"":""2015-06-04T21:49:03.510+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.74"",""LastModifiedOn"":""2015-06-04T21:49:03.526+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-40"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-40/progression"",""Deployments"":""/api/releases/releases-40/deployments"",""DeploymentTemplate"":""/api/releases/releases-40/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-40"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-40"",""SnapshotVariables"":""/api/releases/releases-40/snapshot-variables"",""Defects"":""/api/releases/releases-40/defects"",""ReportDefect"":""/api/releases/releases-40/defects"",""ResolveDefect"":""/api/releases/releases-40/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-65"",""Assembled"":""2015-06-05T22:10:58.762+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.75"",""LastModifiedOn"":""2015-06-05T22:10:59.010+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-65"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-65/progression"",""Deployments"":""/api/releases/releases-65/deployments"",""DeploymentTemplate"":""/api/releases/releases-65/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-65"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-65"",""SnapshotVariables"":""/api/releases/releases-65/snapshot-variables"",""Defects"":""/api/releases/releases-65/defects"",""ReportDefect"":""/api/releases/releases-65/defects"",""ResolveDefect"":""/api/releases/releases-65/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-66"",""Assembled"":""2015-06-05T22:12:25.900+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.76"",""LastModifiedOn"":""2015-06-05T22:12:25.917+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-66"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-66/progression"",""Deployments"":""/api/releases/releases-66/deployments"",""DeploymentTemplate"":""/api/releases/releases-66/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-66"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-66"",""SnapshotVariables"":""/api/releases/releases-66/snapshot-variables"",""Defects"":""/api/releases/releases-66/defects"",""ReportDefect"":""/api/releases/releases-66/defects"",""ResolveDefect"":""/api/releases/releases-66/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-67"",""Assembled"":""2015-06-05T22:12:41.668+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.77"",""LastModifiedOn"":""2015-06-05T22:12:41.683+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-67"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-67/progression"",""Deployments"":""/api/releases/releases-67/deployments"",""DeploymentTemplate"":""/api/releases/releases-67/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-67"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-67"",""SnapshotVariables"":""/api/releases/releases-67/snapshot-variables"",""Defects"":""/api/releases/releases-67/defects"",""ReportDefect"":""/api/releases/releases-67/defects"",""ResolveDefect"":""/api/releases/releases-67/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-68"",""Assembled"":""2015-06-05T22:52:25.352+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.78"",""LastModifiedOn"":""2015-06-05T22:52:25.367+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-68"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-68/progression"",""Deployments"":""/api/releases/releases-68/deployments"",""DeploymentTemplate"":""/api/releases/releases-68/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-68"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-68"",""SnapshotVariables"":""/api/releases/releases-68/snapshot-variables"",""Defects"":""/api/releases/releases-68/defects"",""ReportDefect"":""/api/releases/releases-68/defects"",""ResolveDefect"":""/api/releases/releases-68/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-69"",""Assembled"":""2015-06-05T22:52:39.070+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.79"",""LastModifiedOn"":""2015-06-05T22:52:39.086+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-69"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-69/progression"",""Deployments"":""/api/releases/releases-69/deployments"",""DeploymentTemplate"":""/api/releases/releases-69/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-69"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-69"",""SnapshotVariables"":""/api/releases/releases-69/snapshot-variables"",""Defects"":""/api/releases/releases-69/defects"",""ReportDefect"":""/api/releases/releases-69/defects"",""ResolveDefect"":""/api/releases/releases-69/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
"octopus:release","{""Id"":""releases-70"",""Assembled"":""2015-06-05T22:53:12.383+00:00"",""ReleaseNotes"":null,""ProjectId"":""projects-1"",""ProjectVariableSetSnapshotId"":""variableset-projects-1-snapshot-1"",""LibraryVariableSetSnapshotIds"":[],""ProjectDeploymentProcessSnapshotId"":""deploymentprocess-projects-1-snapshot-3"",""SelectedPackages"":[],""Version"":""0.0.80"",""LastModifiedOn"":""2015-06-05T22:53:12.383+00:00"",""LastModifiedBy"":""merbla"",""Links"":{""Self"":""/api/releases/releases-70"",""Project"":""/api/projects/projects-1"",""Progression"":""/api/releases/releases-70/progression"",""Deployments"":""/api/releases/releases-70/deployments"",""DeploymentTemplate"":""/api/releases/releases-70/deployments/template"",""Artifacts"":""/api/artifacts?regarding=releases-70"",""ProjectVariableSnapshot"":""/api/variables/variableset-projects-1-snapshot-1"",""ProjectDeploymentProcessSnapshot"":""/api/deploymentprocesses/deploymentprocess-projects-1-snapshot-3"",""Web"":""/app#/releases/releases-70"",""SnapshotVariables"":""/api/releases/releases-70/snapshot-variables"",""Defects"":""/api/releases/releases-70/defects"",""ReportDefect"":""/api/releases/releases-70/defects"",""ResolveDefect"":""/api/releases/releases-70/defects/resolve""}}","localhost.localdomain","octopus_deploy://Local Octopus Deploy","octopus_deploy"
